narration_id,participant_id,video_id,narration_timestamp,start_timestamp,stop_timestamp,start_frame,stop_frame,narration,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes
P02_04_151,P02,P02_04,00:05:47.030,00:05:44.99,00:05:48.77,20699,20926,empty sink,empty,20,sink,63,['sink'],[63]
P02_04_152,P02,P02_04,00:05:56.810,00:05:48.87,00:06:16.61,20932,22596,still emptying the water in the sink,empty,20,water,27,"['water', 'sink']","[27, 63]"
P02_04_153,P02,P02_04,00:06:18.240,00:06:16.01,00:06:17.34,22560,22640,pick up spoon,pick-up,0,spoon,1,['spoon'],[1]
P02_04_154,P02,P02_04,00:06:19.240,00:06:17.44,00:06:19.99,22646,22799,wash spoon,wash,2,spoon,1,['spoon'],[1]
P02_04_155,P02,P02_04,00:06:20.590,00:06:20.09,00:06:20.70,22805,22842,put sponge,put,1,sponge,9,['sponge'],[9]
P02_04_156,P02,P02_04,00:06:21.650,00:06:20.64,00:06:21.88,22838,22912,open tap,turn-on,6,tap,0,['tap'],[0]
P02_04_157,P02,P02_04,00:06:22.830,00:06:21.47,00:06:23.75,22888,23025,rinse spoon,rinse,2,spoon,1,['spoon'],[1]
P02_04_158,P02,P02_04,00:06:23.930,00:06:23.32,00:06:24.36,22999,23061,close tap,turn-off,8,tap,0,['tap'],[0]
P02_04_159,P02,P02_04,00:06:24.990,00:06:24.42,00:06:25.44,23065,23126,put spoon,put,1,spoon,1,['spoon'],[1]
P02_04_16,P02,P02_04,00:00:48.010,00:00:47.99,00:00:48.65,2879,2919,open fridge,open,3,fridge,12,['fridge'],[12]
P02_04_160,P02,P02_04,00:06:26.430,00:06:25.37,00:06:33.78,23122,23626,empty sink,empty,20,sink,63,['sink'],[63]
P02_04_161,P02,P02_04,00:06:34.780,00:06:33.82,00:06:35.79,23629,23747,remove gloves,remove,12,glove,60,['glove'],[60]
P02_04_162,P02,P02_04,00:06:39.670,00:06:37.82,00:06:39.09,23869,23945,pick up water filter,pick-up,0,filter:water,66,['filter:water'],[66]
P02_04_163,P02,P02_04,00:06:42.580,00:06:41.48,00:06:47.91,24088,24474,drink from glass,drink-from,60,glass,10,['glass'],[10]
P02_04_164,P02,P02_04,00:06:41.110,00:06:41.87,00:06:42.37,24112,24142,pick up glass,pick-up,0,glass,10,['glass'],[10]
P02_04_165,P02,P02_04,00:06:48.470,00:06:47.82,00:06:49.38,24469,24562,put glass,put,1,glass,10,['glass'],[10]
P02_04_166,P02,P02_04,00:06:52.670,00:06:50.90,00:06:57.72,24654,25063,remove apron,remove,12,apron,199,['apron'],[199]
P02_04_167,P02,P02_04,00:06:58.980,00:06:57.82,00:07:00.64,25069,25238,put apron,put,1,apron,199,['apron'],[199]
P02_04_17,P02,P02_04,00:00:49.230,00:00:48.37,00:00:50.38,2902,3022,put tupperware,put,1,tupperware,23,['tupperware'],[23]
P02_04_18,P02,P02_04,00:00:50.500,00:00:50.35,00:00:51.15,3021,3069,close fridge,close,4,fridge,12,['fridge'],[12]
P02_04_19,P02,P02_04,00:00:52.059,00:00:51.25,00:00:52.60,3075,3156,open drawer,open,3,drawer,8,['drawer'],[8]
P02_04_2,P02,P02_04,00:00:10.200,00:00:09.77,00:00:10.52,586,631,pick up tupperware,pick-up,0,tupperware,23,['tupperware'],[23]
P02_04_20,P02,P02_04,00:00:53.570,00:00:52.95,00:00:53.93,3177,3235,get jar,get,0,jar,40,['jar'],[40]
P02_04_21,P02,P02_04,00:00:54.579,00:00:54.03,00:00:54.85,3241,3291,close drawer,close,4,drawer,8,['drawer'],[8]
P02_04_22,P02,P02_04,00:00:57.420,00:00:56.49,00:00:59.08,3389,3544,open jar,open,3,jar,40,['jar'],[40]
P02_04_23,P02,P02_04,00:00:59.399,00:00:59.18,00:01:00.05,3550,3603,put jar,put,1,jar,40,['jar'],[40]
P02_04_24,P02,P02_04,00:01:00.539,00:01:00.15,00:01:01.07,3609,3664,pick up mesh strainer,pick-up,0,strainer:mesh,39,['strainer:mesh'],[39]
P02_04_25,P02,P02_04,00:01:02.440,00:01:01.17,00:01:04.00,3670,3840,put broccoli in jar,put-in,5,broccoli,101,"['broccoli', 'jar']","[101, 40]"
P02_04_26,P02,P02_04,00:01:05.610,00:01:04.10,00:01:07.53,3845,4051,put broccoli in jar,put-in,5,broccoli,101,"['broccoli', 'jar']","[101, 40]"
P02_04_27,P02,P02_04,00:01:10.350,00:01:09.49,00:01:10.99,4169,4259,put strainer,put,1,strainer,39,['strainer'],[39]
P02_04_28,P02,P02_04,00:01:11.970,00:01:10.65,00:01:14.39,4239,4463,hold and press and close jar,hold,34,press,172,"['press', 'jar']","[172, 40]"
P02_04_29,P02,P02_04,00:01:15.460,00:01:14.49,00:01:15.08,4469,4504,pick up jar,pick-up,0,jar,40,['jar'],[40]
P02_04_3,P02,P02_04,00:00:11.410,00:00:10.62,00:00:11.85,637,711,close drawer,close,4,drawer,8,['drawer'],[8]
P02_04_30,P02,P02_04,00:01:16.460,00:01:15.08,00:01:16.63,4504,4597,shake jar,shake,15,jar,40,['jar'],[40]
P02_04_31,P02,P02_04,00:01:18.229,00:01:17.67,00:01:18.64,4660,4718,open fridge,open,3,fridge,12,['fridge'],[12]
P02_04_32,P02,P02_04,00:01:20.360,00:01:18.74,00:01:20.56,4724,4833,put jar,put,1,jar,40,['jar'],[40]
P02_04_33,P02,P02_04,00:01:21.450,00:01:20.73,00:01:22.23,4843,4933,close fridge,close,4,fridge,12,['fridge'],[12]
P02_04_34,P02,P02_04,00:01:25.070,00:01:24.05,00:01:25.55,5043,5133,pick up towel,pick-up,0,towel,52,['towel'],[52]
P02_04_35,P02,P02_04,00:01:26.270,00:01:25.78,00:01:26.59,5146,5195,pick up apron,pick-up,0,apron,199,['apron'],[199]
P02_04_36,P02,P02_04,00:01:27.829,00:01:25.99,00:01:29.00,5159,5340,put towel,put,1,towel,52,['towel'],[52]
P02_04_37,P02,P02_04,00:01:35.899,00:01:28.75,00:01:40.00,5325,6000,tie apron,tie,36,apron,199,['apron'],[199]
P02_04_38,P02,P02_04,00:01:32.409,00:01:29.51,00:01:40.21,5370,6012,wear apron,wear,68,apron,199,['apron'],[199]
P02_04_39,P02,P02_04,00:01:42.869,00:01:41.31,00:01:43.90,6078,6234,pick up glasses,pick-up,0,glass,10,['glass'],[10]
P02_04_4,P02,P02_04,00:00:13.360,00:00:11.95,00:00:13.69,717,821,open tupperware,open,3,tupperware,23,['tupperware'],[23]
P02_04_40,P02,P02_04,00:01:44.950,00:01:44.22,00:01:44.96,6253,6297,open cupboard,open,3,cupboard,3,['cupboard'],[3]
P02_04_41,P02,P02_04,00:01:45.950,00:01:45.04,00:01:46.42,6302,6385,put glasses,put,1,glass,10,['glass'],[10]
P02_04_42,P02,P02_04,00:01:48.840,00:01:46.64,00:01:50.62,6398,6637,pick up glasses,pick-up,0,glass,10,['glass'],[10]
P02_04_43,P02,P02_04,00:01:51.759,00:01:51.02,00:01:51.89,6661,6713,pick up mug,pick-up,0,mug,13,['mug'],[13]
P02_04_44,P02,P02_04,00:01:53.719,00:01:53.25,00:01:53.98,6795,6838,pick up mug,pick-up,0,mug,13,['mug'],[13]
P02_04_45,P02,P02_04,00:01:57.860,00:01:56.38,00:01:58.10,6982,7086,pick up mug,pick-up,0,mug,13,['mug'],[13]
P02_04_46,P02,P02_04,00:02:03.159,00:02:02.39,00:02:04.43,7343,7465,pick up plate,pick-up,0,plate,2,['plate'],[2]
P02_04_47,P02,P02_04,00:02:08.929,00:02:08.13,00:02:11.62,7687,7897,pick up plates,pick-up,0,plate,2,['plate'],[2]
P02_04_48,P02,P02_04,00:02:15.120,00:02:13.38,00:02:16.95,8002,8217,pick up cutlery,pick-up,0,cutlery,58,['cutlery'],[58]
P02_04_49,P02,P02_04,00:02:19.350,00:02:19.08,00:02:19.89,8344,8393,close drawer,close,4,drawer,8,['drawer'],[8]
P02_04_5,P02,P02_04,00:00:14.759,00:00:14.50,00:00:15.92,870,955,put tupperware and lid,put,1,tupperware,23,"['tupperware', 'lid']","[23, 6]"
P02_04_50,P02,P02_04,00:02:20.350,00:02:19.99,00:02:20.78,8399,8446,open drawer,open,3,drawer,8,['drawer'],[8]
P02_04_51,P02,P02_04,00:02:21.350,00:02:20.75,00:02:23.52,8445,8611,put cutlery,put,1,cutlery,58,['cutlery'],[58]
P02_04_52,P02,P02_04,00:02:23.889,00:02:23.50,00:02:24.68,8610,8680,close drawer,close,4,drawer,8,['drawer'],[8]
P02_04_53,P02,P02_04,00:02:27.769,00:02:26.73,00:02:32.85,8803,9171,wear gloves,wear,68,glove,60,['glove'],[60]
P02_04_54,P02,P02_04,00:02:34.410,00:02:33.47,00:02:34.33,9208,9259,pick up sponge,pick-up,0,sponge,9,['sponge'],[9]
P02_04_55,P02,P02_04,00:02:35.410,00:02:34.08,00:02:34.97,9244,9298,open tap,turn-on,6,tap,0,['tap'],[0]
P02_04_56,P02,P02_04,00:02:37.070,00:02:34.83,00:02:37.35,9289,9441,squeeze sponge,squeeze,18,sponge,9,['sponge'],[9]
P02_04_57,P02,P02_04,00:02:39.480,00:02:35.24,00:02:36.58,9314,9394,squeeze sponge,squeeze,18,sponge,9,['sponge'],[9]
P02_04_58,P02,P02_04,00:02:38.389,00:02:36.88,00:02:39.28,9412,9556,put liquid,put,1,liquid,150,['liquid'],[150]
P02_04_59,P02,P02_04,00:02:41.549,00:02:40.55,00:02:44.77,9633,9886,wash wooden spoon,wash,2,spoon:wooden,1,['spoon:wooden'],[1]
P02_04_6,P02,P02_04,00:00:17.050,00:00:16.30,00:00:18.54,978,1112,pick up pan,pick-up,0,pan,5,['pan'],[5]
P02_04_60,P02,P02_04,00:02:46.299,00:02:45.34,00:02:46.01,9920,9960,pick up knife,pick-up,0,knife,4,['knife'],[4]
P02_04_61,P02,P02_04,00:02:47.299,00:02:45.88,00:02:48.15,9952,10089,wash knife,wash,2,knife,4,['knife'],[4]
P02_04_62,P02,P02_04,00:02:48.930,00:02:48.56,00:02:49.31,10113,10158,pick up spoon,pick-up,0,spoon,1,['spoon'],[1]
P02_04_63,P02,P02_04,00:02:49.930,00:02:49.55,00:02:51.43,10173,10285,wash spoon,wash,2,spoon,1,['spoon'],[1]
P02_04_64,P02,P02_04,00:02:52.560,00:02:51.81,00:02:53.31,10308,10398,open tap,turn-on,6,tap,0,['tap'],[0]
P02_04_65,P02,P02_04,00:02:53.579,00:02:53.22,00:02:56.22,10393,10573,rinse spoon,rinse,2,spoon,1,['spoon'],[1]
P02_04_66,P02,P02_04,00:02:57.010,00:02:56.81,00:02:57.41,10608,10644,put spoon,put,1,spoon,1,['spoon'],[1]
P02_04_67,P02,P02_04,00:02:58.290,00:02:57.44,00:02:59.16,10646,10749,rinse knife,rinse,2,knife,4,['knife'],[4]
P02_04_68,P02,P02_04,00:02:59.650,00:02:59.43,00:03:00.16,10765,10809,put knife,put,1,knife,4,['knife'],[4]
P02_04_69,P02,P02_04,00:03:00.650,00:03:00.42,00:03:01.30,10825,10878,rinse wooden spoon,rinse,2,spoon:wooden,1,['spoon:wooden'],[1]
P02_04_7,P02,P02_04,00:00:25.609,00:00:17.06,00:00:34.43,1023,2065,still moving pasta,move,11,pasta,45,['pasta'],[45]
P02_04_70,P02,P02_04,00:03:02.790,00:03:01.38,00:03:02.13,10882,10927,close tap,turn-off,8,tap,0,['tap'],[0]
P02_04_71,P02,P02_04,00:03:03.790,00:03:02.23,00:03:02.98,10933,10978,put spoon,put,1,spoon,1,['spoon'],[1]
P02_04_72,P02,P02_04,00:03:05.489,00:03:03.11,00:03:05.65,10986,11139,pick up pan,pick-up,0,pan,5,['pan'],[5]
P02_04_73,P02,P02_04,00:03:06.489,00:03:05.67,00:03:11.76,11140,11505,wash pan,wash,2,pan,5,['pan'],[5]
P02_04_74,P02,P02_04,00:03:13.410,00:03:12.11,00:03:15.19,11526,11711,still washing pan,wash,2,pan,5,['pan'],[5]
P02_04_75,P02,P02_04,00:03:15.600,00:03:15.14,00:03:16.45,11708,11787,put sponge,put,1,sponge,9,['sponge'],[9]
P02_04_76,P02,P02_04,00:03:16.750,00:03:15.93,00:03:17.36,11755,11841,open tap,turn-on,6,tap,0,['tap'],[0]
P02_04_77,P02,P02_04,00:03:17.870,00:03:17.46,00:03:28.14,11847,12488,rinse pan,rinse,2,pan,5,['pan'],[5]
P02_04_78,P02,P02_04,00:03:24.040,00:03:17.88,00:03:22.26,11872,12135,still rinsing pan,rinse,2,pan,5,['pan'],[5]
P02_04_79,P02,P02_04,00:03:28.400,00:03:28.07,00:03:28.76,12484,12525,close tap,turn-off,8,tap,0,['tap'],[0]
P02_04_8,P02,P02_04,00:00:18.380,00:00:18.03,00:00:32.53,1081,1951,move pasta from pan to tupperware using wooden spoon,move-from,11,pasta,45,"['pasta', 'pan', 'tupperware', 'spoon:wooden']","[45, 5, 23, 1]"
P02_04_80,P02,P02_04,00:03:30.060,00:03:29.81,00:03:30.66,12588,12639,open tap,turn-on,6,tap,0,['tap'],[0]
P02_04_81,P02,P02_04,00:03:32.690,00:03:30.86,00:03:33.90,12651,12834,rinse pan,rinse,2,pan,5,['pan'],[5]
P02_04_82,P02,P02_04,00:03:34.889,00:03:34.08,00:03:35.14,12844,12908,close tap,turn-off,8,tap,0,['tap'],[0]
P02_04_83,P02,P02_04,00:03:36.910,00:03:36.56,00:03:37.80,12993,13068,put pan in drainer,put-in,5,pan,5,"['pan', 'drainer']","[5, 110]"
P02_04_84,P02,P02_04,00:03:38.540,00:03:38.25,00:03:39.14,13095,13148,pick up chopping board,pick-up,0,board:chopping,18,['board:chopping'],[18]
P02_04_85,P02,P02_04,00:03:39.620,00:03:39.26,00:03:41.01,13155,13260,wash chopping board,wash,2,board:chopping,18,['board:chopping'],[18]
P02_04_86,P02,P02_04,00:03:41.760,00:03:41.08,00:03:41.92,13264,13315,put sponge,put,1,sponge,9,['sponge'],[9]
P02_04_87,P02,P02_04,00:03:42.760,00:03:41.67,00:03:42.71,13300,13362,open tap,turn-on,6,tap,0,['tap'],[0]
P02_04_88,P02,P02_04,00:03:43.949,00:03:41.90,00:03:45.48,13314,13528,rinse chopping board,rinse,2,board:chopping,18,['board:chopping'],[18]
P02_04_89,P02,P02_04,00:03:46.400,00:03:45.49,00:03:46.38,13529,13582,close tap,turn-off,8,tap,0,['tap'],[0]
P02_04_9,P02,P02_04,00:00:35.800,00:00:36.09,00:00:37.65,2165,2259,put pan and wooden spoon in sink,put-in,5,pan,5,"['pan', 'spoon:wooden', 'sink']","[5, 1, 63]"
P02_04_90,P02,P02_04,00:03:47.639,00:03:46.48,00:03:48.30,13588,13698,put chopping board,put,1,board:chopping,18,['board:chopping'],[18]
P02_04_91,P02,P02_04,00:03:49.370,00:03:48.40,00:03:49.29,13704,13757,pick up mesh strainer,pick-up,0,strainer:mesh,39,['strainer:mesh'],[39]
P02_04_92,P02,P02_04,00:03:50.370,00:03:49.37,00:03:53.82,13762,14029,wash mesh strainer,wash,2,strainer:mesh,39,['strainer:mesh'],[39]
P02_04_93,P02,P02_04,00:03:54.449,00:03:53.92,00:03:54.44,14035,14066,put sponge,put,1,sponge,9,['sponge'],[9]
P02_04_94,P02,P02_04,00:03:55.449,00:03:54.77,00:03:55.43,14086,14125,open tap,turn-on,6,tap,0,['tap'],[0]
P02_04_95,P02,P02_04,00:03:56.650,00:03:55.37,00:03:58.60,14122,14316,rinse mesh strainer,rinse,2,strainer:mesh,39,['strainer:mesh'],[39]
P02_04_96,P02,P02_04,00:03:58.759,00:03:58.32,00:03:59.07,14299,14344,close tap,turn-off,8,tap,0,['tap'],[0]
P02_04_97,P02,P02_04,00:04:00.310,00:03:59.17,00:04:00.79,14350,14447,put strainer in drainer,put-in,5,strainer,39,"['strainer', 'drainer']","[39, 110]"
P02_04_98,P02,P02_04,,00:04:00.15,00:04:01.03,14409,14461,pick up pot,pick-up,0,pot,29,['pot'],[29]
P02_04_99,P02,P02_04,00:04:03.410,00:04:01.76,00:04:07.52,14505,14851,wash pot,wash,2,pot,29,['pot'],[29]
P02_05_0,P02,P02_05,00:00:03.199,00:00:02.84,00:00:03.58,170,214,pick up water filter,pick-up,0,filter:water,66,['filter:water'],[66]
P02_05_1,P02,P02_05,00:00:04.200,00:00:03.46,00:00:04.18,207,250,pick up glass,pick-up,0,glass,10,['glass'],[10]
P02_05_2,P02,P02_05,00:00:05.200,00:00:04.21,00:00:05.72,252,343,fill glass,fill,26,glass,10,['glass'],[10]
P02_05_3,P02,P02_05,00:00:08.189,00:00:06.18,00:00:11.16,370,669,drink from glass,drink-from,60,glass,10,['glass'],[10]
P02_05_4,P02,P02_05,00:00:15.509,00:00:14.73,00:00:16.10,883,966,close cupboard,close,4,cupboard,3,['cupboard'],[3]
P02_06_0,P02,P02_06,00:00:04.610,00:00:03.98,00:00:06.55,238,393,get apron,get,0,apron,199,['apron'],[199]
P02_06_1,P02,P02_06,00:00:07.850,00:00:07.84,00:00:14.48,470,868,wear apron,wear,68,apron,199,['apron'],[199]
P02_06_10,P02,P02_06,00:00:40.540,00:00:41.13,00:00:42.07,2467,2524,open drawer,open,3,drawer,8,['drawer'],[8]
P02_06_100,P02,P02_06,00:03:58.670,00:03:49.50,00:03:50.01,13770,13800,close tap,turn-off,8,tap,0,['tap'],[0]
P02_06_101,P02,P02_06,00:03:49.730,00:03:50.28,00:03:51.73,13816,13903,put plate,put,1,plate,2,['plate'],[2]
P02_06_102,P02,P02_06,00:03:56.650,00:03:57.18,00:03:58.33,14230,14299,open tap,turn-on,6,tap,0,['tap'],[0]
P02_06_103,P02,P02_06,00:03:57.670,00:03:58.46,00:04:02.07,14307,14524,rinse mug,rinse,2,mug,13,['mug'],[13]
P02_06_104,P02,P02_06,00:04:03.129,00:04:03.84,00:04:04.63,14630,14677,put mug,put,1,mug,13,['mug'],[13]
P02_06_105,P02,P02_06,00:04:04.970,00:04:04.97,00:04:06.72,14698,14803,pick up mug,pick-up,0,mug,13,['mug'],[13]
P02_06_106,P02,P02_06,00:04:06.970,00:04:06.45,00:04:07.07,14787,14824,pick up plate,pick-up,0,plate,2,['plate'],[2]
P02_06_107,P02,P02_06,00:04:07.970,00:04:07.13,00:04:07.71,14827,14862,put plate,put,1,plate,2,['plate'],[2]
P02_06_108,P02,P02_06,00:04:09.190,00:04:08.52,00:04:10.05,14911,15003,fill mug,fill,26,mug,13,['mug'],[13]
P02_06_109,P02,P02_06,00:04:10.190,00:04:10.50,00:04:11.35,15030,15081,put mug,put,1,mug,13,['mug'],[13]
P02_06_11,P02,P02_06,00:00:41.540,00:00:41.93,00:00:43.24,2515,2594,put tupperware,put,1,tupperware,23,['tupperware'],[23]
P02_06_110,P02,P02_06,00:04:11.290,00:04:11.22,00:04:12.22,15073,15133,pick up plate,pick-up,0,plate,2,['plate'],[2]
P02_06_111,P02,P02_06,00:04:12.420,00:04:12.57,00:04:25.17,15154,15910,wash plate,wash,2,plate,2,['plate'],[2]
P02_06_112,P02,P02_06,00:04:16.810,00:04:17.04,00:04:18.29,15422,15497,open tap,turn-on,6,tap,0,['tap'],[0]
P02_06_113,P02,P02_06,00:04:17.819,00:04:18.13,00:04:24.00,15487,15840,rinse plate,rinse,2,plate,2,['plate'],[2]
P02_06_114,P02,P02_06,00:04:23.999,00:04:24.38,00:04:25.01,15862,15900,close tap,turn-off,8,tap,0,['tap'],[0]
P02_06_115,P02,P02_06,00:04:24.999,00:04:25.15,00:04:26.72,15908,16003,put plate,put,1,plate,2,['plate'],[2]
P02_06_116,P02,P02_06,00:04:26.819,00:04:26.82,00:04:27.70,16009,16062,pick up mug,pick-up,0,mug,13,['mug'],[13]
P02_06_117,P02,P02_06,00:04:30.360,00:04:29.94,00:04:30.94,16196,16256,put mug,put,1,mug,13,['mug'],[13]
P02_06_118,P02,P02_06,00:04:31.360,00:04:31.47,00:04:32.65,16288,16358,pick up plate,pick-up,0,plate,2,['plate'],[2]
P02_06_119,P02,P02_06,00:04:32.360,00:04:32.23,00:04:39.49,16333,16769,wash plate,wash,2,plate,2,['plate'],[2]
P02_06_12,P02,P02_06,00:00:42.540,00:00:42.98,00:00:43.48,2578,2608,close drawer,close,4,drawer,8,['drawer'],[8]
P02_06_120,P02,P02_06,00:04:39.089,00:04:39.59,00:04:41.09,16775,16865,open tap,turn-on,6,tap,0,['tap'],[0]
P02_06_121,P02,P02_06,00:04:40.289,00:04:40.42,00:04:45.08,16825,17104,rinse plate,rinse,2,plate,2,['plate'],[2]
P02_06_122,P02,P02_06,00:04:43.879,00:04:44.63,00:04:45.26,17077,17115,close tap,turn-off,8,tap,0,['tap'],[0]
P02_06_123,P02,P02_06,00:04:45.219,00:04:46.01,00:04:46.60,17160,17196,put plate,put,1,plate,2,['plate'],[2]
P02_06_124,P02,P02_06,00:04:47.999,00:04:48.47,00:04:52.86,17308,17571,empty sink,empty,20,sink,63,['sink'],[63]
P02_06_125,P02,P02_06,00:04:54.509,00:04:52.96,00:05:08.96,17577,18537,empty water from sink,empty,20,water,27,"['water', 'sink']","[27, 63]"
P02_06_126,P02,P02_06,00:05:30.830,00:05:13.41,00:05:34.38,18804,20062,still emptying sink,empty,20,sink,63,['sink'],[63]
P02_06_127,P02,P02_06,00:05:34.479,00:05:34.85,00:05:35.90,20091,20154,open tap,turn-on,6,tap,0,['tap'],[0]
P02_06_128,P02,P02_06,00:05:35.629,00:05:35.48,00:05:38.50,20128,20310,sprinkle water,sprinkle,42,water,27,['water'],[27]
P02_06_129,P02,P02_06,00:05:37.699,00:05:38.07,00:05:38.92,20284,20335,close tap,turn-off,8,tap,0,['tap'],[0]
P02_06_13,P02,P02_06,00:00:45.920,00:00:45.94,00:00:48.19,2756,2891,pick up two strainers,pick-up,0,strainer,39,['strainer'],[39]
P02_06_130,P02,P02_06,00:05:38.969,00:05:39.20,00:05:43.95,20352,20637,empty sink,empty,20,sink,63,['sink'],[63]
P02_06_131,P02,P02_06,00:05:41.589,00:05:43.02,00:05:45.07,20581,20704,take off gloves,take-off,12,glove,60,['glove'],[60]
P02_06_132,P02,P02_06,00:05:44.930,00:05:45.15,00:05:45.90,20709,20754,open cupboard,open,3,cupboard,3,['cupboard'],[3]
P02_06_133,P02,P02_06,00:05:47.300,00:05:46.75,00:05:47.75,20805,20865,get strainer,get,0,strainer,39,['strainer'],[39]
P02_06_134,P02,P02_06,00:05:53.240,00:05:53.10,00:05:54.10,21186,21246,put strainer,put,1,strainer,39,['strainer'],[39]
P02_06_135,P02,P02_06,00:05:54.240,00:05:54.30,00:05:56.37,21258,21382,open fridge,open,3,fridge,12,['fridge'],[12]
P02_06_136,P02,P02_06,00:05:57.809,00:05:58.30,00:05:59.05,21498,21543,get tomato,get,0,tomato,43,['tomato'],[43]
P02_06_137,P02,P02_06,00:06:04.759,00:06:06.25,00:06:09.34,21975,22160,put tomato in strainer,put-in,5,tomato,43,"['tomato', 'strainer']","[43, 39]"
P02_06_138,P02,P02_06,00:06:10.979,00:06:09.44,00:06:12.62,22166,22357,still putting tomato,put,1,tomato,43,['tomato'],[43]
P02_06_139,P02,P02_06,00:06:13.529,00:06:13.63,00:06:15.63,22417,22537,return tomato to fridge,return,1,tomato,43,['tomato'],[43]
P02_06_14,P02,P02_06,00:00:48.050,00:00:48.74,00:00:49.43,2924,2965,open cupboard,open,3,cupboard,3,['cupboard'],[3]
P02_06_140,P02,P02_06,00:06:14.860,00:06:17.80,00:06:19.30,22668,22758,pick up lettuce,pick-up,0,lettuce,120,['lettuce'],[120]
P02_06_141,P02,P02_06,00:06:30.999,00:06:31.61,00:06:34.18,23496,23650,pick up cucumber,pick-up,0,cucumber,72,['cucumber'],[72]
P02_06_142,P02,P02_06,00:06:35.889,00:06:35.25,00:06:36.75,23715,23805,close fridge,close,4,fridge,12,['fridge'],[12]
P02_06_143,P02,P02_06,00:06:36.990,00:06:37.04,00:06:38.60,23822,23916,pick up strainer,pick-up,0,strainer,39,['strainer'],[39]
P02_06_144,P02,P02_06,00:06:40.990,00:06:40.98,00:06:42.26,24058,24135,put strainer,put,1,strainer,39,['strainer'],[39]
P02_06_145,P02,P02_06,00:06:48.520,00:06:47.58,00:06:52.74,24454,24764,remove leaves from lettuce,remove-from,12,leaf,62,"['leaf', 'lettuce']","[62, 120]"
P02_06_146,P02,P02_06,00:06:52.699,00:06:53.42,00:06:54.12,24805,24847,open bin,open,3,bin,36,['bin'],[36]
P02_06_147,P02,P02_06,00:06:53.699,00:06:54.22,00:06:54.72,24853,24883,throw leaves,throw,13,leaf,62,['leaf'],[62]
P02_06_148,P02,P02_06,00:06:54.699,00:06:54.57,00:06:55.20,24874,24912,close bin,close,4,bin,36,['bin'],[36]
P02_06_149,P02,P02_06,00:06:58.270,00:06:56.34,00:06:59.61,24980,25176,put lettuce,put,1,lettuce,120,['lettuce'],[120]
P02_06_15,P02,P02_06,00:00:49.190,00:00:49.60,00:00:51.01,2976,3060,put strainers,put,1,strainer,39,['strainer'],[39]
P02_06_150,P02,P02_06,00:07:00.520,00:07:00.20,00:07:01.23,25212,25273,open drawer,open,3,drawer,8,['drawer'],[8]
P02_06_151,P02,P02_06,00:07:04.360,00:07:01.29,00:07:05.88,25277,25552,get knife,get,0,knife,4,['knife'],[4]
P02_06_152,P02,P02_06,00:07:07.789,00:07:07.72,00:07:22.45,25663,26547,remove plastic cover from cucumber,remove-from,12,cover:plastic,89,"['cover:plastic', 'cucumber']","[89, 72]"
P02_06_153,P02,P02_06,00:07:22.219,00:07:21.74,00:07:23.54,26504,26612,put cover,put,1,cover,89,['cover'],[89]
P02_06_154,P02,P02_06,00:07:24.119,00:07:24.70,00:07:25.88,26682,26752,open tap,turn-on,6,tap,0,['tap'],[0]
P02_06_155,P02,P02_06,00:07:25.119,00:07:25.73,00:07:30.79,26743,27047,wash cucumber,wash,2,cucumber,72,['cucumber'],[72]
P02_06_156,P02,P02_06,00:07:30.169,00:07:30.64,00:07:31.39,27038,27083,close tap,turn-off,8,tap,0,['tap'],[0]
P02_06_157,P02,P02_06,00:07:31.169,00:07:31.99,00:07:33.94,27119,27236,pick up strainer,pick-up,0,strainer,39,['strainer'],[39]
P02_06_158,P02,P02_06,00:07:35.069,00:07:33.96,00:07:39.63,27237,27577,wash tomatoes,wash,2,tomato,43,['tomato'],[43]
P02_06_159,P02,P02_06,00:07:38.699,00:07:39.23,00:07:40.48,27553,27628,close tap,turn-off,8,tap,0,['tap'],[0]
P02_06_16,P02,P02_06,00:00:51.630,00:00:51.99,00:00:52.99,3119,3179,pick up pot,pick-up,0,pot,29,['pot'],[29]
P02_06_160,P02,P02_06,00:07:42.559,00:07:41.43,00:07:42.99,27685,27779,pick up chopping board,pick-up,0,board:chopping,18,['board:chopping'],[18]
P02_06_161,P02,P02_06,00:07:43.559,00:07:42.78,00:07:43.88,27766,27832,put chopping board,put,1,board:chopping,18,['board:chopping'],[18]
P02_06_162,P02,P02_06,00:07:44.879,00:07:43.05,00:07:44.97,27783,27898,put strainer on chopping board,put-on,1,strainer,39,"['strainer', 'board:chopping']","[39, 18]"
P02_06_163,P02,P02_06,00:07:46.599,00:07:45.72,00:07:46.69,27943,28001,pick up lettuce,pick-up,0,lettuce,120,['lettuce'],[120]
P02_06_164,P02,P02_06,00:07:47.809,00:07:47.40,00:07:54.47,28044,28468,remove leaves from lettuce,remove-from,12,leaf,62,"['leaf', 'lettuce']","[62, 120]"
